date,open,close,high,low,volume,amount,turnoverratio,code
2019-07-26 10:00,8.82,10.58,10.58,8.82,204.0,{},4.08,603687
2019-07-26 10:30,10.58,10.58,10.58,10.58,230.0,{},4.6,603687
2019-07-26 11:00,10.58,10.58,10.58,10.58,77.0,{},1.54,603687
2019-07-26 11:30,10.58,10.58,10.58,10.58,86.0,{},1.72,603687
2019-07-26 13:30,10.58,10.58,10.58,10.58,127.0,{},2.54,603687
2019-07-26 14:00,10.58,10.58,10.58,10.58,25.0,{},0.5,603687
2019-07-26 14:30,10.58,10.58,10.58,10.58,79.0,{},1.58,603687
2019-07-26 15:00,10.58,10.58,10.58,10.58,35.0,{},0.7,603687
2019-07-29 10:00,11.64,11.64,11.64,11.64,135.0,{},2.7,603687
2019-07-29 10:30,11.64,11.64,11.64,11.64,107.0,{},2.14,603687
2019-07-29 11:00,11.64,11.64,11.64,11.64,2.0,{},0.04,603687
2019-07-29 11:30,11.64,11.64,11.64,11.64,15.0,{},0.3,603687
2019-07-29 13:30,11.64,11.64,11.64,11.64,30.0,{},0.6,603687
2019-07-29 14:00,11.64,11.64,11.64,11.64,54.0,{},1.08,603687
2019-07-29 14:30,11.64,11.64,11.64,11.64,41.0,{},0.82,603687
2019-07-29 15:00,11.64,11.64,11.64,11.64,7.0,{},0.14,603687
2019-07-30 10:00,12.8,12.8,12.8,12.8,287.0,{},5.74,603687
2019-07-30 10:30,12.8,12.8,12.8,12.8,45.0,{},0.9,603687
2019-07-30 11:00,12.8,12.8,12.8,12.8,36.0,{},0.72,603687
2019-07-30 11:30,12.8,12.8,12.8,12.8,20.0,{},0.4,603687
2019-07-30 13:30,12.8,12.8,12.8,12.8,51.0,{},1.02,603687
2019-07-30 14:00,12.8,12.8,12.8,12.8,10.0,{},0.2,603687
2019-07-31 10:00,14.08,14.08,14.08,14.08,613.0,{},12.26,603687
2019-07-31 10:30,14.08,14.08,14.08,14.08,195.0,{},3.9,603687
